Retailer,Product Name,Date and time,Indirect Sales
NOMAD Goods,Rugged Leather Case for iPhone X,2/8/18,
NOMAD Goods,Rugged Leather Case for iPhone X,1/23/18,
NOMAD Goods,Rugged Leather Case for iPhone X,1/16/18,
NOMAD Goods,Rugged Leather Case for iPhone X,12/19/17,
NOMAD Goods,Rugged Leather Case for iPhone X,11/29/17,
NOMAD Goods,Rugged Leather Case for iPhone X,2/1/18,
NORDSTROM.com,NL_080212,5/3/18,
NORDSTROM.com,NL_080212,12/19/17,
NORDSTROM.com,NL_080212,12/17/17,
NORDSTROM.com,NL_080212,12/13/17,
NORDSTROM.com,NL_080212,12/9/17,
NORDSTROM.com,NL_080212,11/30/17,
NORDSTROM.com,NL_080212,11/25/17,
NORDSTROM.com,NL_080212,5/22/18,
NORDSTROM.com,NL_080212,5/21/18,
NORDSTROM.com,Shop NORDSTROM for the best Black Friday Deals + Save an extra 20% on select sale items. FREE Shipping. FREE Returns.,5/12/18,
NORDSTROM.com,NL_080212,5/2/18,
NORDSTROM.com,NL_080212,5/1/18,
NORDSTROM.com,NL_080212,4/30/18,
NORDSTROM.com,NL_080212,4/24/18,
NORDSTROM.com,NL_080212,4/20/18,
NORDSTROM.com,Shop NORDSTROM for the best Black Friday Deals + Save an extra 20% on select sale items. FREE Shipping. FREE Returns.,4/12/18,
NORDSTROM.com,NL_080212,4/6/18,
NORDSTROM.com,Shop NORDSTROM for the best Black Friday Deals + Save an extra 20% on select sale items. FREE Shipping. FREE Returns.,4/6/18,
NORDSTROM.com,NL_080212,3/24/18,
NORDSTROM.com,NL_080212,3/6/18,
NORDSTROM.com,NL_080212,2/16/18,
NORDSTROM.com,NL_080212,2/2/18,
NORDSTROM.com,NL_080212,1/29/18,
NORDSTROM.com,NL_080212,1/27/18,
NORDSTROM.com,NL_080212,1/17/18,
NORDSTROM.com,NL_080212,1/11/18,
NORDSTROM.com,NL_080212,12/22/17,
NORDSTROM.com,Shop NORDSTROM for the best Black Friday Deals + Save an extra 20% on select sale items. FREE Shipping. FREE Returns.,11/27/17,
NORDSTROM.com,NL_080212,11/20/17,
NORDSTROM.com,NL_080212,11/15/17,
NORDSTROM.com,"Shop Nordstrom for the latest arrivals from Vince. FREE shipping, pick up in store and more.",6/1/18,
NORDSTROM.com,NL_080212,5/29/18,
NORDSTROM.com,NL_080212,5/11/18,
NORDSTROM.com,NL_080212,4/21/18,
NORDSTROM.com,NL_080212,3/17/18,
NORDSTROM.com,NL_080212,2/1/18,
NORDSTROM.com,NL_080212,1/10/18,
NORDSTROM.com,NL_080212,12/23/17,
NORDSTROM.com,NL_080212,12/20/17,
NORDSTROM.com,NL_080212,12/16/17,
NORDSTROM.com,NL_080212,11/26/17,
NORDSTROM.com,NL_080212,11/23/17,
NORDSTROM.com,NL_080212,11/19/17,
NORDSTROM.com,NL_080212,5/13/18,
NORDSTROM.com,NL_080212,3/16/18,
NORDSTROM.com,NL_080212,3/8/18,
NORDSTROM.com,NL_080212,1/22/18,
NORDSTROM.com,NL_080212,1/18/18,
NORDSTROM.com,Save up to 40%: Designer Clearance is happening now at Nordstrom. FREE Shipping. FREE Returns.,6/6/16,
NORDSTROM.com,Shop Nordstrom and find the best in Kids' Shoes for some fun in the sun. FREE Shipping. FREE Returns.,5/18/16,
NORDSTROM.com,NL_080212,12/21/17,
NORDSTROM.com,NL_080212,12/8/17,
NORDSTROM.com,NL_080212,11/27/17,
NORDSTROM.com,NL_080212,12/10/17,
NORDSTROM.com,NL_080212,12/7/17,
NORDSTROM.com,NL_080212,5/12/18,
NORDSTROM.com,NL_080212,4/28/18,
NORDSTROM.com,NL_080212,4/10/18,
NORDSTROM.com,NL_080212,4/5/18,
NORDSTROM.com,NL_080212,2/5/18,
NORDSTROM.com,NL_080212,4/15/18,
NORDSTROM.com,NL_080212,4/11/18,
NORDSTROM.com,"Make a splash this season in the latest trends, starting at $34 at Nordstrom. FREE Shipping. FREE Returns.",5/31/16,
NORDSTROM.com,Get cool-girl style staples—from distressed denim to casual dresses—at budget-friendly prices. Shop Nordstrom now. FREE Shipping. FREE Returns.,5/17/16,
NORDSTROM.com,NL_080212,3/18/18,
NORDSTROM.com,NL_080212,12/12/17,
NORDSTROM.com,Shop Nordstrom and find the best in Kids' Shoes for some fun in the sun. FREE Shipping. FREE Returns.,5/17/16,
NORDSTROM.com,NL_080212,1/16/18,
NORDSTROM.com,Save up to 40%: Designer Clearance is happening now at Nordstrom. FREE Shipping. FREE Returns.,5/29/16,
NORDSTROM.com,NL_080212,3/14/18,
NORDSTROM.com,NL_080212,2/9/18,
NORDSTROM.com,NL_080212,4/17/18,
NORDSTROM.com,NL_080212,4/16/18,
NORDSTROM.com,NL_080212,5/26/18,
NORDSTROM.com,NL_080212,5/4/18,
Saks Fifth Avenue,Thanksgiving_50Sale_300x600,11/27/17,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,4/24/17,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,4/20/17,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2/24/17,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2/13/17,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,2/2/17,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,1/30/17,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,1/15/17,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",5/18/18,
Saks Fifth Avenue,Thanksgiving_50Sale_300x600,5/12/18,
Saks Fifth Avenue,Thanksgiving_50Sale_300x600,4/12/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",4/10/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",4/8/18,
Saks Fifth Avenue,Thanksgiving_50Sale_300x600,4/6/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",3/27/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",3/19/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",2/27/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",2/7/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/26/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/19/18,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,12/19/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,11/7/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,9/29/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,8/26/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,7/22/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/28/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/26/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/24/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/21/16,
Saks Fifth Avenue,Swim Sale: Up to 30% off a spectacular selection of women’s swimwear. SHOP NOW! Valid 5/9,6/21/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,4/29/17,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",2/28/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",2/16/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",2/1/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/31/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/25/18,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/29/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/27/16,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",4/11/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",3/18/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",2/5/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/29/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/18/18,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/15/16,
Saks Fifth Avenue,Swim Sale: Up to 30% off a spectacular selection of women’s swimwear. SHOP NOW! Valid 5/9,6/14/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,5/30/16,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",5/12/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",4/16/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",2/2/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/22/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/27/18,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/17/16,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/23/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",1/21/18,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/1/16,
Saks Fifth Avenue,New Arrival of the Week: Joie Cecilia Suede Crisscross Wedge Sandals,6/14/16,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",5/26/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",3/14/18,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",2/9/18,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/11/16,
Saks Fifth Avenue,New Arrival of the Week: Joie Cecilia Suede Crisscross Wedge Sandals,6/8/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,5/27/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,5/29/16,
Saks Fifth Avenue,"Free Shipping. Every Day, Every Order!",4/17/18,
Saks Fifth Avenue,Swim Sale: Up to 30% off a spectacular selection of women’s swimwear. SHOP NOW! Valid 5/9,6/5/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/2/16,
Saks Fifth Avenue,THE DESIGNER SALE! Vast designer selections for women and men up to 40% OFF* Shop NOW!,6/5/16,
Samsonite,40% Off Entire Order Code: THANKS40,11/27/17,
Samsonite,40% Off Entire Order Code: THANKS40,11/22/17,
Samsonite,40% Off Entire Order Code: THANKS40,5/12/18,
Samsonite,40% Off Entire Order Code: THANKS40,4/12/18,
Samsonite,40% Off Entire Order Code: THANKS40,4/6/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/23/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/20/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/19/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/6/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",11/29/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",11/27/17,
"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,11/26/17,
"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,11/24/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",11/23/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",11/16/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",5/29/18,
"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,5/12/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",5/2/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/29/18,
"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,4/12/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/6/18,
"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,4/6/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/22/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/18/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/16/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/13/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",2/26/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",2/15/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",2/10/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/31/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/11/18,
"Sephora.com, Inc.",Choose 2 of 3 deluxe samples from our Summer Getaway Promo with any $25 purchase. Use code: HOTVIB,6/21/16,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/18/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/16/17,
"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,11/27/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",11/26/17,
"Sephora.com, Inc.",Receive a Free La Mer The Eye Concentrate Trial Size with Any $45 Purchase! Use Code VITALSURGE!,11/25/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",11/19/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",11/15/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",5/13/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",5/11/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/5/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/15/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/10/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",2/16/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",2/2/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/27/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/26/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/10/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/14/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",11/20/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/20/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/20/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/8/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/6/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/29/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/22/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/17/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/21/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/11/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/10/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/7/17,
"Sephora.com, Inc.",Choose 2 of 3 deluxe samples from our Summer Getaway Promo with any $25 purchase. Use code: HOTVIB,5/31/16,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",5/12/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",5/1/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/17/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/16/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",2/5/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/16/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",12/12/17,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/15/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",4/10/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/12/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",5/26/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",2/9/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",2/1/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",3/14/18,
"Sephora.com, Inc.","Beauty Deals! Limited Time Offers, Everyday Freebies & More at Sephora!",1/25/18,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/24/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/23/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/18/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/17/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/4/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/3/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/1/17,
Sugarfina,Black Friday Deal: Buy 3 get 1 Free on all Pre-Set Bento Boxes with Code: BLACKFRIYAY ! Valid 11/25-27 only.,11/27/17,
Sugarfina,Black Friday Deal: Buy 3 get 1 Free on all Pre-Set Bento Boxes with Code: BLACKFRIYAY ! Valid 11/25-27 only.,11/24/17,
Sugarfina,Black Friday Deal: Buy 3 get 1 Free on all Pre-Set Bento Boxes with Code: BLACKFRIYAY ! Valid 11/25-27 only.,11/19/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),11/19/17,
Sugarfina,Logo 234x60,5/29/18,
Sugarfina,SF 120x240_2,5/26/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,5/26/18,
Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",5/26/18,
Sugarfina,Logo 234x60,5/25/18,
Sugarfina,Logo 234x60,5/22/18,
Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",5/15/18,
Sugarfina,Logo 120x90,5/12/18,
Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,5/12/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,5/12/18,
Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,5/11/18,
Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",5/11/18,
Sugarfina,"This Mother�s Day, design your own Candy Flower Bouquet and pick any 8 Candy Flowers for only $35! No code needed! (valid 4/2 - 5/14)",4/30/18,
Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,4/28/18,
Sugarfina,Logo 234x60,4/15/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,4/11/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,4/10/18,
Sugarfina,Logo 120x90,4/10/18,
Sugarfina,Logo 234x60,4/10/18,
Sugarfina,Logo 234x60,4/8/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,4/4/18,
Sugarfina,Logo 234x60,4/1/18,
Sugarfina,Logo 234x60,3/27/18,
Sugarfina,Logo 234x60,3/26/18,
Sugarfina,Logo 234x60,3/24/18,
Sugarfina,Logo 234x60,3/18/18,
Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,3/17/18,
Sugarfina,Logo 234x60,3/16/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,3/14/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,3/8/18,
Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,3/8/18,
Sugarfina,Logo 234x60,3/6/18,
Sugarfina,Logo 234x60,2/27/18,
Sugarfina,Logo 234x60,2/22/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,2/9/18,
Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,2/5/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,2/5/18,
Sugarfina,Logo 234x60,1/30/18,
Sugarfina,Logo 234x60,1/26/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1/25/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1/23/18,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),1/23/18,
Sugarfina,Get your Loved One Something Sweet this Holiday at Sugarfina,1/22/18,
Sugarfina,"Shop the New Must-Have ""Green Juice"" Gummy Bears at Sugarfina and Get Free Ground Shipping on Orders $75+ with code SENDSWEETS!",1/18/18,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),1/18/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,1/13/18,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),1/8/18,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),1/6/18,
Sugarfina,Shop The Original Champagne Gummy Bears at Sugarfina!,11/14/16,
Sugarfina,Say it with Sweets! Shop Wedding & Bridal Party Gifts at Sugarfina,6/20/16,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),11/30/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),11/18/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),11/16/17,
Sugarfina,Logo 234x60,6/9/18,
Sugarfina,Logo 234x60,5/13/18,
Sugarfina,Logo 234x60,5/12/18,
Sugarfina,Shop Sugarfina - A Luxury Candy Boutique,4/16/18,
Sugarfina,Logo 234x60,4/5/18,
Sugarfina,Logo 120x90,3/12/18,
Sugarfina,SF 250x250 2,1/21/18,
Sugarfina,Get your Loved One Something Sweet this Holiday at Sugarfina,1/19/18,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),1/10/18,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/22/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),11/29/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),11/25/17,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),11/21/17,
Sugarfina,Logo 234x60,4/27/18,
Sugarfina,Logo 234x60,4/26/18,
Sugarfina,Logo 234x60,4/11/18,
Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,4/10/18,
Sugarfina,Logo 120x90,2/1/18,
Sugarfina,Holiday Candy Sets at Sugarfina,1/18/18,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),1/17/18,
Sugarfina,Say it with Sweets! Shop Wedding & Bridal Party Gifts at Sugarfina,5/18/16,
Sugarfina,Holiday Candy Sets at Sugarfina,5/17/16,
Sugarfina,Gummy and Jelly Treats at Sugarfina,5/17/16,
Sugarfina,Wow Your Guests with Custom Sugarfina Favors and Gifts!,5/17/16,
Sugarfina,Shop our Sweet Gift Shop at Sugarfina,5/17/16,
Sugarfina,Make Every Day Extra Sweet with Sugarfina's Best-Selling Treats,5/17/16,
Sugarfina,Shop The Original Champagne Gummy Bears at Sugarfina!,5/17/16,
Sugarfina,Shop our Sweet Gift Shop at Sugarfina,5/15/16,
Sugarfina,Shop The Original Champagne Gummy Bears at Sugarfina!,5/15/16,
Sugarfina,Holiday season is here! Sugarfina is offering 2 free samples with any order! No promo code or coupon needed! (valid 11/7-12/31),12/10/17,
